Brand,Model,KM Driven,Km/L,Gear,Price,GPS,Trailer Hitch,4WD,Parkingsensor,Cruise Control,Antispin,ESP,El-Sæder,Leather Interior,Glass Roof,Headup Display,Isofix,Klimaanlæg,Regnsensor,Soltag,Sports Package,Seatwarmer,Xenon Lights,Non-Smoker,One-Owner,Service OK,Nysynet,Demo Car,Partly Leather Interior,CVR/Engros,Full Leather,Adaptive Cruise Control,Link,Year,Fuel_Type,Horsepower
Ford,Transit,10.0,12.0,Manuelt gear,299900.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4759179-ny-ford-transit-350-l5-chassis-2-0-tdci-170-db-kab-trend-rwd,2020,Diesel,170.0
Ford,Transit,10.0,13.0,Manuelt gear,299900.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4757847-ny-ford-transit-350-l5-chassis-2-0-tdci-170-db-kab-trend-rwd,2020,Diesel,170.0
Ford,Sierra,47000.0,9.0,Manuelt gear,139900.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3258300-brugt-ford-sierra-cosworth-2-0-4x4-turbo-4-d,2019,Benzin,220.0
Ford,Transit,119000.0,14.0,Manuelt gear,99800.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4366241-brugt-ford-transit-custom-310l-2-2-tdci-125-trend-van,2020,Diesel,125.0
Ford,Ranger,18000.0,14.0,Manuelt gear,245000.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4437295-brugt-ford-ranger-3200kg-2-0-ecoblue-xl-4x4-170hk-dobkab-6g-2023,2020,Diesel,170.0
Ford,Transit,160000.0,14.0,Automatgear,159800.0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4719589-brugt-ford-transit-custom-310-l2h1-2-0-tdci-sport-170hk-van-6g-aut-2018,2020,Diesel,170.0
Ford,Kuga,114000.0,20.0,Automatgear,125000.0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4719587-brugt-ford-kuga-2-0-ecoblue-titanium-x-awd-190hk-van-8g-aut-2020,2020,Diesel,190.0
Ford,Transit,121500.0,22.0,Automatgear,184800.0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4712476-brugt-ford-transit-connect-1-5-tdci-120-trend-aut-lang,2020,Diesel,120.0
Ford,Transit,157000.0,14.0,Manuelt gear,89800.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4522567-brugt-ford-transit-custom-270s-2-2-tdci-125-trend-van,2020,Diesel,125.0
Ford,Ranger,60000.0,12.0,Automatgear,285000.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4702574-brugt-ford-ranger-3200kg-2-0-ecoblue-bi-turbo-raptor-4x4-213hk-dobkab-10g-aut-2021,2020,Diesel,213.0
Ford,Ranger,154000.0,12.0,Manuelt gear,185000.0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.autouncle.dk/da/d/4172063-brugt-ford-ranger-3200kg-3-2-tdci-wildtrak-4x4-200hk-dobkab-6g-2017,2020,Diesel,200.0
Ford,Ranger,1000.0,13.0,Automatgear,339000.0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4399622-ny-ford-ranger-3000kg-2-0-ecoblue-bi-turbo-wildtrak-4x4-213hk-pick-up-10g-aut-2023,2020,Diesel,213.0
Ford,Transit,124500.0,23.0,Manuelt gear,109500.0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4691454-brugt-ford-transit-connect-1-5-tdci-100-trend-kort,2020,Diesel,100.0
Ford,300,60.0,15.0,Automatgear,285000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.autouncle.dk/da/d/4690332-ny-ford-300-transit-customl1h1-2-0-tdci-limited-170hk-van-6g-aut-2023,2020,Diesel,170.0
Ford,Focus,306000.0,22.0,Manuelt gear,39800.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4689118-brugt-ford-focus-1-6-tdci-109-trend-collection,2020,Diesel,109.0
Ford,Transit,72000.0,15.0,Automatgear,285000.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4686465-brugt-ford-transit-350-l4h2-2-0-tdci-hdt-trend-rwd-170hk-van-10g-aut-2021,2020,Diesel,170.0
Ford,Ka,107000.0,21.0,Manuelt gear,76900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4682138-brugt-ford-ka-plus-ka-1-2-85-hk-hatchback-5-dors-forhjulstraek-manuel,2017,Benzin,85.0
Ford,Transit,127000.0,16.0,Manuelt gear,144900.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4674592-brugt-ford-transit-custom-280-l1h1-2-0-tdci-trend-105hk-van-6g-2019,2020,Diesel,105.0
Ford,Transit,185000.0,13.0,Automatgear,225000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4666855-brugt-ford-transit-350-l3h1-2-0-tdci-trend-170hk-ladv-chas-6g-aut-2019,2020,Diesel,170.0
Ford,Transit,123000.0,26.0,Manuelt gear,69800.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4655703-brugt-ford-transit-courier-1-5-tdci-trend-75hk-van-2017,2020,Diesel,75.0
Ford,Ranger,67000.0,11.0,Automatgear,285000.0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3568525-brugt-ford-ranger-3200kg-2-0-ecoblue-bi-turbo-wildtrak-4x4-213hk-dobkab-10g-aut-2021,2020,Diesel,213.0
Ford,Ranger,17000.0,11.0,Automatgear,348000.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4638847-brugt-ford-ranger-3200kg-2-0-ecoblue-bi-turbo-raptor-4x4-213hk-dobkab-10g-aut-2022,2020,Diesel,213.0
Ford,Transit,217000.0,23.0,Manuelt gear,199900.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.autouncle.dk/da/d/4638486-brugt-ford-transit-410l-kombi-2-2-tdci-140-l4h3,2020,Diesel,140.0
Ford,Transit,48000.0,15.0,Automatgear,219900.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4633375-brugt-ford-transit-custom-280-l1h1-2-0-tdci-trend-170hk-van-6g-aut-2021,2020,Diesel,170.0
Ford,Transit,242000.0,14.0,Manuelt gear,58800.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.autouncle.dk/da/d/4578811-brugt-ford-transit-custom-310-l2h1-2-2-tdci-trend-155hk-van-6g-2015,2020,Diesel,155.0
Ford,Transit,8800.0,8.0,Manuelt gear,264900.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4452380-brugt-ford-transit-350-l3h1-2-0-tdci-hdt-trend-rwd-160hk-ladv-chas-6g-2021,2020,Diesel,160.0
Ford,Transit,108000.0,14.0,Manuelt gear,154900.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4015068-brugt-ford-transit-350-l3h2-2-0-tdci-trend-rwd-130hk-van-6g-2017,2020,Diesel,130.0
Ford,Transit,104000.0,23.0,Automatgear,94900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4511106-brugt-ford-transit,1997,Benzin,85.0
Ford,Ranger,195000.0,12.0,Automatgear,169800.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,https://www.autouncle.dk/da/d/4103600-brugt-ford-ranger-3200kg-3-2-tdci-wildtrak-4x4-200hk-pick-up-6g-aut-2018,2020,Diesel,200.0
Ford,S-MAX,44000.0,20.0,Automatgear,239500.0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4463052-brugt-ford-s-max-2-0-ecoblue-titanium-aut-van,2020,Diesel,150.0
Ford,Mustang,145877.0,23.0,Automatgear,265000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4619747-brugt-ford-mustang-4-6l,2006,Benzin,305.0
Ford,Ranger,252000.0,12.0,Automatgear,149800.0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,https://www.autouncle.dk/da/d/2934556-brugt-ford-ranger-3200kg-3-2-tdci-wildtrak-4x4-200hk-dobkab-6g-aut-2016,2020,Diesel,200.0
Ford,C-MAX,181000.0,17.0,Manuelt gear,24900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.autouncle.dk/da/d/4582880-brugt-ford-c-max-2-0-tdci-136-ghia,2020,Diesel,136.0
Ford,Transit,95000.0,14.0,Manuelt gear,199800.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4123538-brugt-ford-transit-350-l2h2-2-0-tdci-trend-med-lift-130hk-van-man-2018,2020,Diesel,130.0
Ford,Mustang,22000.0,10.0,Automatgear,449900.0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,https://www.autouncle.dk/da/d/4564560-brugt-ford-mustang-2-3-ecoboost-fastback-aut,2020,Benzin,317.0
Ford,Transit,122000.0,13.0,Manuelt gear,139800.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4520935-brugt-ford-transit-350-l3-van-2-2-tdci-125-trend-h2-fwd,2020,Diesel,125.0
Ford,Transit,69000.0,13.0,Automatgear,279000.0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,https://www.autouncle.dk/da/d/3016957-brugt-ford-transit-custom-320-l2h1-2-0-tdci-sport-185hk-van-6g-aut-2020,2020,Diesel,185.0
Ford,Mustang,90000.0,23.0,Manuelt gear,285000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4547007-brugt-ford-mustang-svt-cobra-cabriolet,1999,Benzin,325.0
Ford,Transit,196000.0,12.0,Manuelt gear,99800.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.autouncle.dk/da/d/4501576-brugt-ford-transit-470-l4h3-2-0-tdci-trend-rwd-170hk-van-6g-2016,2020,Diesel,170.0
Ford,Transit,178000.0,23.0,Automatgear,125000.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,https://www.autouncle.dk/da/d/3815141-brugt-ford-transit-350-l3h2-2-0-tdci-trend-to-skydedore-130hk-van-aut-2018,2020,Diesel,130.0
Ford,Transit,15000.0,10.0,Automatgear,325000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4532099-brugt-ford-transit-350-l3h2-2-0-tdci-hdt-limited-rwd-170hk-van-10g-aut-2021,2020,Diesel,170.0
Ford,Transit,42000.0,16.0,Automatgear,220000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4499089-brugt-ford-transit-350-l3h1-2-0-tdci-trend-130hk-ladv-chas-6g-aut-2021,2020,Diesel,130.0
Ford,Transit,58000.0,17.0,Manuelt gear,225000.0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4473982-brugt-ford-transit-custom-280-l1h1-2-0-tdci-trend-170hk-van-6g-2021,2020,Diesel,170.0
Ford,Transit,72000.0,17.0,Manuelt gear,189800.0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4468661-brugt-ford-transit-custom-280s-2-0-tdci-130-trend,2020,Diesel,130.0
Ford,Ranger,16000.0,11.0,Automatgear,299800.0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4459293-brugt-ford-ranger-3200kg-2-0-ecoblue-bi-turbo-raptor-4x4-213hk-dobkab-10g-aut-2022,2020,Diesel,213.0
Ford,Transit,90000.0,15.0,Manuelt gear,109800.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,https://www.autouncle.dk/da/d/4451913-brugt-ford-transit-custom-270s-2-2-tdci-125-trend-van,2020,Diesel,125.0
Ford,Ranger,12000.0,11.0,Automatgear,385000.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4387586-brugt-ford-ranger-3200kg-2-0-ecoblue-bi-turbo-raptor-4x4-213hk-dobkab-10g-aut-2022,2020,Diesel,213.0
Ford,Fiesta,30600.0,23.0,Manuelt gear,19999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4277474-brugt-ford-fiesta-1250,1997,Benzin,75.0
Ford,Transit,154000.0,15.0,Manuelt gear,165000.0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3078821-brugt-ford-transit-custom-280-l1h1-2-0-tdci-trend-130hk-van-6g-2020,2020,Diesel,130.0
Ford,Mustang,39000.0,23.0,Automatgear,169000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/3805363-brugt-ford-mustang-lx-5-0,1991,Benzin,248.0
Ford,Cougar,190000.0,10.0,Manuelt gear,39900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/3525330-brugt-ford-cougar-2-5-v6,2020,Benzin,170.0
Ford,Capri,56000.0,23.0,Manuelt gear,119900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3444220-brugt-ford-capri-2-3-ghia-automatic,2019,Benzin,108.0
Ford,Mustang,110000.0,23.0,Manuelt gear,146000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3415007-brugt-ford-mustang-gt-5-0-v8-cabriolet,1995,Benzin,146.23310479921645
Ford,Capri,87000.0,12.0,Manuelt gear,119900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3228667-brugt-ford-capri-3-0-gt-mk-ii,2019,Benzin,139.0
Ford,Taunus,147000.0,23.0,Manuelt gear,99900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3228666-brugt-ford-taunus-2-0-17m-rs,2019,Benzin,90.0
Ford,Consul,76000.0,23.0,Manuelt gear,119900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3228657-brugt-ford-consul-granada-2-3-v6,2019,Benzin,146.23310479921645
Ford,Taunus,154000.0,23.0,Manuelt gear,59900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/3228648-brugt-ford-taunus-2-0,2019,Benzin,146.23310479921645
Ford,Transit,138000.0,15.0,Manuelt gear,69900.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4811849-brugt-ford-transit-custom-270-l1h1-2-2-tdci-ambiente-100hk-van-6g,2020,Diesel,100.0
Ford,Mondeo,137000.0,21.0,Automatgear,189900.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4811025-brugt-ford-mondeo,2020,Diesel,180.0
Ford,Mustang,50000.0,23.0,Automatgear,74900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4809796-brugt-ford-mustang-4-6-v8-2005,2005,Benzin,305.0
Ford,300,78000.0,13.0,Automatgear,219120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4518650-brugt-ford-300-transit-customl2h1-2-0-tdci-trend-130hk-van-6g-aut,2020,Diesel,130.0
Honda,Civic,144500.0,26.0,Manuelt gear,109980.0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4832078-brugt-honda-civic-1-6-i-dtec-sport-tourer,2020,Diesel,120.0
Honda,CR-V,74000.0,23.0,Manuelt gear,219900.0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4715605-brugt-honda-cr-v-1-6-i-dtec-elegance,2020,Diesel,120.0
Honda,CR-V,150000.0,14.0,Manuelt gear,149700.0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4804902-brugt-honda-cr-v-2-0-i-vtec-elegance,2020,Benzin,155.0
Honda,Civic,78000.0,20.0,Automatgear,165000.0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4813026-brugt-honda-civic-1-0-vtec-turbo-elegance-cvt,2020,Benzin,129.0
Honda,Civic,120000.0,20.0,Automatgear,154800.0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,https://www.autouncle.dk/da/d/4567117-brugt-honda-civic-1-0-vtec-turbo-elegance-cvt,2020,Benzin,129.0
Honda,CR-V,195020.0,23.0,Manuelt gear,163000.0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4828585-brugt-honda-cr-v-1-6-i-dtec-2wd,2017,Diesel,120.0
Honda,Civic,203500.0,21.0,Manuelt gear,110000.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4496892-brugt-honda-civic-1-0-vtec-turbo-5d,2017,Benzin,129.0
Honda,Civic,202000.0,17.0,Manuelt gear,125000.0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,https://www.autouncle.dk/da/d/4803481-brugt-honda-civic-1-5-vtec-turbo-elegance,2020,Benzin,182.0
Honda,CR-V,236000.0,19.0,Automatgear,199000.0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4793937-brugt-honda-cr-v-1-6-i-dtec-4wd-aut,2016,Diesel,160.0
Honda,CR-V,118000.0,22.0,Manuelt gear,189900.0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4824902-brugt-honda-cr-v-1-6-i-dtec-comfort,2020,Diesel,120.0
Honda,CR-V,28000.0,17.0,Automatgear,379900.0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4822193-brugt-honda-cr-v-cr-v-2-0-i-mmd-hybrid-executive-awd-e-cvt-184hk-5d-aut-2-0-i-mmd-hybrid-executive-awd-e-cvt-184hk-5d-aut,2020,Hybrid,184.0
Honda,Jazz,160000.0,20.0,Manuelt gear,99900.0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4597191-brugt-honda-jazz-1-3-i-vtec-elegance,2020,Benzin,102.0
Honda,CR-V,97500.0,14.0,Manuelt gear,142900.0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4800702-brugt-honda-cr-v-2-0-i-vtec-elegance,2020,Benzin,155.0
Honda,CR-V,77000.0,13.0,Manuelt gear,179500.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4672829-brugt-honda-cr-v-i-vtec-elegance,2015,Benzin,155.0
Honda,Jazz,40500.0,27.0,Automatgear,209900.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,https://www.autouncle.dk/da/d/4832323-brugt-honda-jazz-1-5-i-mmd-elegance-ecvt,2020,Hybrid,109.0
Honda,Jazz,38000.0,22.0,Automatgear,154800.0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4830468-brugt-honda-jazz-1-3-i-vtec-elegance-cvt,2020,Benzin,102.0
Honda,Civic,41000.0,21.0,Automatgear,194900.0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4800169-brugt-honda-civic-1-0-vtec-turbo-comfort-cvt,2020,Benzin,129.0
Honda,Civic,122000.0,21.0,Manuelt gear,139900.0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.autouncle.dk/da/d/4779649-brugt-honda-civic-1-0-vtec-turbo-comfort,2020,Benzin,129.0
Honda,CR-V,71000.0,16.0,Automatgear,329500.0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,https://www.autouncle.dk/da/d/4778624-brugt-honda-cr-v-1-5-vtec-turbo-executive-cvt-awd,2020,Benzin,193.0
Honda,CR-V,179000.0,23.0,Manuelt gear,144800.0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,https://www.autouncle.dk/da/d/4741010-brugt-honda-cr-v-1-6-i-dtec-elegance,2020,Diesel,120.0
Honda,CR-V,148000.0,20.0,Automatgear,199500.0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4490821-brugt-honda-cr-v-1-6-i-dtec-elegance-aut-4wd,2020,Diesel,160.0
Honda,Civic,121000.0,26.0,Manuelt gear,104900.0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4722103-brugt-honda-civic-i-dtec-sport-tourer,2020,Diesel,120.0
Honda,Jazz,142000.0,18.0,Manuelt gear,69700.0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,https://www.autouncle.dk/da/d/4782077-brugt-honda-jazz-1-4-comfort,2020,Benzin,99.0
Honda,Jazz,8000.0,26.0,Automatgear,269900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4792164-brugt-honda-jazz-1-5-i-mmd-executive-ecvt,2020,Hybrid,109.0
Honda,CR-V,17000.0,21.0,Automatgear,379900.0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/3883881-brugt-honda-cr-v-2-0-i-mmd-lifestyle-e-cvt,2020,Hybrid,184.0
Honda,CR-V,40000.0,20.0,Automatgear,379900.0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4779996-brugt-honda-cr-v-2-0-i-mmd-executive-e-cvt-awd,2020,Hybrid,184.0
Honda,CR-V,12000.0,16.0,Automatgear,399900.0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4257508-brugt-honda-cr-v-2-0-i-mmd-executive-e-cvt-awd,2020,Hybrid,184.0
Honda,CR-V,70000.0,20.0,Automatgear,349900.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4738538-brugt-honda-cr-v-2-0-i-mmd-executive-e-cvt-awd,2020,Hybrid,184.0
Honda,HR-V,9000.0,22.0,Automatgear,339900.0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4645033-brugt-honda-hr-v-1-5-e-hev-advance-ecvt,2020,Hybrid,131.0
Honda,Jazz,10000.0,26.0,Automatgear,249900.0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,https://www.autouncle.dk/da/d/4367701-brugt-honda-jazz-1-5-i-mmd-executive-ecvt,2020,Hybrid,109.0
